Timestamp,Humidity,Temperature,Soil Moisture
2025-02-16 10:40:46,38.00,24.00,16
2025-02-16 10:40:49,38.00,23.00,0
2025-02-16 10:40:51,38.00,24.00,28
2025-02-16 10:40:54,38.00,23.00,0
2025-02-16 10:40:56,38.00,23.00,0
2025-02-16 10:40:59,37.00,20.00,0
2025-02-16 10:41:01,37.00,20.00,0
2025-02-16 10:41:04,38.00,24.00,0
2025-02-16 10:41:06,38.00,24.00,0
2025-02-16 10:41:09,38.00,23.00,0
2025-02-16 10:41:11,38.00,24.00,0
2025-02-16 10:41:14,38.00,23.00,0
2025-02-16 10:41:16,38.00,23.00,0
2025-02-16 10:41:19,37.00,20.00,0
2025-02-16 10:41:21,38.00,21.00,0
2025-02-16 10:41:24,38.00,24.00,0
2025-02-16 10:41:26,38.00,24.00,0
2025-02-16 10:41:29,38.00,23.00,0
2025-02-16 10:41:31,38.00,24.00,0
2025-02-16 10:41:34,38.00,23.00,0
2025-02-16 10:41:36,36.00,20.00,0
2025-02-16 10:41:39,37.00,20.00,0
2025-02-16 10:41:41,38.00,21.00,0
2025-02-16 10:41:44,39.00,24.00,0
2025-02-16 10:41:46,39.00,22.00,0
2025-02-16 10:41:49,39.00,22.00,0
2025-02-16 10:41:51,39.00,23.00,0
2025-02-16 10:41:54,39.00,22.00,0
2025-02-16 10:41:56,39.00,22.00,0
2025-02-16 10:41:59,39.00,22.00,0
2025-02-16 10:42:01,39.00,22.00,0
2025-02-16 10:42:04,39.00,22.00,0
2025-02-16 10:42:06,39.00,22.00,0
2025-02-16 10:42:09,39.00,22.00,0
2025-02-16 10:42:11,39.00,22.00,0
2025-02-16 10:42:14,39.00,22.00,0
2025-02-16 10:42:16,39.00,22.00,0
2025-02-16 10:42:19,39.00,22.00,0
2025-02-16 10:42:21,39.00,22.00,0
2025-02-16 10:42:24,39.00,22.00,0
2025-02-16 10:42:26,38.00,22.00,0
2025-02-16 10:42:29,38.00,22.00,0
2025-02-16 10:42:31,39.00,22.00,0
2025-02-16 10:42:34,38.00,22.00,0
2025-02-16 10:42:36,38.00,22.00,0
2025-02-16 10:42:39,38.00,22.00,0
2025-02-16 10:42:41,38.00,22.00,0
2025-02-16 10:42:44,38.00,22.00,0
2025-02-16 10:42:46,38.00,22.00,0
2025-02-16 10:42:49,38.00,23.00,0
2025-02-16 10:42:51,38.00,22.00,0
2025-02-16 10:42:54,39.00,23.00,0
2025-02-16 10:42:56,39.00,23.00,0
2025-02-16 10:42:59,37.00,20.00,0
2025-02-16 10:43:01,38.00,21.00,0
